Language_ID,Text_ID,Sentence_Number,ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,OTC_ID,LGR_Conformance,Abbreviations
jama1261,01_Bahi_Yowao,48,jama1261a-01_Bahi_Yowao-a48,Faya wawawama toematamonaka fahi.,faya	wa-waa-waha-ma	to-ha-himata-mona-ka	fahi,so	DU.P-stand-change-back	CH-AUX-FP.N.M-REP.M-DECL.M	then,He got better from the whipping.,"The original has wawama, i.e. without reduplication. Okomobi made the correction.",jama1261a,WORD_ALIGNED,"{""DU"": ""dual"", ""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,01_Bahi_Yowao,49,jama1261a-01_Bahi_Yowao-a49,Yama momowa toematamonane.,yama	mo-mowa	to-ha-himata-mona-ne,thing(F)	DU.P-fight	CH-AUX-FP.N.M-REP.M-BKG.M,He made war.,,jama1261a,WORD_ALIGNED,"{""DU"": ""dual"", ""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""BKG"": ""backgrounding""}"
jama1261,01_Bahi_Yowao,50,jama1261a-01_Bahi_Yowao-a50,"Fanawi amara hiwa kemo hohoma toemata ino amane Bahi, me hinahatoari.",fanawi	ama-ra	hiwa	kehemo	ho-homa	to-ha-himata	ino	ama-ne	Bahi	me	hi-na-ato-haari,woman	be-NEG.F	3SG.REFL.M	hide.M	DU.P-lie_on_ground	CH-AUX-FP.N.M	name.M	be-BKG.M	Bahi(M)	3PL.S	OC-CAUS-be_decorated-IP.E.M,"He wasn't a woman, and he hid himself. He lay on the ground, Bahi. They put decorations on him.",,jama1261a,WORD_ALIGNED,"{""NEG"": ""negative"", ""SG"": ""singular"", ""REFL"": ""reflexive"", ""DU"": ""dual"", ""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""BKG"": ""backgrounding"", ""PL"": ""plural"", ""OC"": ""O-construction marker"", ""CAUS"": ""causative"", ""IP"": ""immediate past""}"
jama1261,01_Bahi_Yowao,51,jama1261a-01_Bahi_Yowao-a51,"Atehe ahi mano, kanamo kawata, hinaka yayafa, fanawi amararo.",atehe	ahi	mano	kanamo	ka-wata	hinaka	yayafa	fanawi	ama-ra-haaro,annatto(F)	there	arm.M	armband(F)	COMIT-put.LIST	3SG.POSS	breach_cloth(M).LIST	woman	be-NEG-IP.E.F,"He had annatto on his arms, and armbands, and his woman's breach cloth, but he wasn't a woman.",,jama1261a,WORD_ALIGNED,"{""COMIT"": ""comitative"", ""LIST"": ""list construction"", ""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""NEG"": ""negative"", ""IP"": ""immediate past""}"
jama1261,01_Bahi_Yowao,52,jama1261a-01_Bahi_Yowao-a52,"Mata ya, mata ya?",mata	ya	mata	ya,more	ADJU	more	ADJU,Do you want more?,,jama1261a,WORD_ALIGNED,"{""ADJU"": ""adjunct""}"
jama1261,01_Bahi_Yowao,53,jama1261a-01_Bahi_Yowao-a53,"Bati awarihi mati awarihi, hinakatirawaha, anoti mati.",bati	awa-rihi	mati	awa-rihi	hinakati-rawaha	anoti	mati,3SG.POSS.father(M)	see-NEG.LIST	3SG.POSS.mother(F)	see-NEG.LIST	3POSS.SG.older_sister(F)	FPL	3SG.POSS.older_brother(M)	3PL,"He didn't look at his father, his mother, his younger sisters, his older brothers.",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""NEG"": ""negative"", ""LIST"": ""list construction"", ""FPL"": ""feminine and plural"", ""PL"": ""plural""}"
jama1261,01_Bahi_Yowao,54,jama1261a-01_Bahi_Yowao-a54,"Hohoma toematamonaka mati beri ya, mati awarari.",ho-homa	to-ha-himata-mona-ka	mati	beheri	ya	mati	awa-ra-haari,DU.P-lie_on_ground	CH-AUX-FP.N.M-REP.M-DECL.M	3SG.POSS.mother(F)	side	ADJU	3SG.POSS.mother(F)	see-NEG-IP.E.M,"He lay next to his mother, and he didn't look at his mother.",,jama1261a,WORD_ALIGNED,"{""DU"": ""dual"", ""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative"", ""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""ADJU"": ""adjunct"", ""NEG"": ""negative"", ""IP"": ""immediate past""}"
jama1261,01_Bahi_Yowao,55,jama1261a-01_Bahi_Yowao-a55,Yama hiri ni ya tatafa toematamona.,yama	hiri	ni	ya	ta-tafa	to-ha-himata-mona,thing(F)	catch_fire	AUX.NFIN	ADJU	DU.P-eat	CH-AUX-FP.N.M-REP.M,He ate by the light of a torch.,,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""NFIN"": ""non-finite"", ""ADJU"": ""adjunct"", ""DU"": ""dual"", ""CH"": ""change of state"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,01_Bahi_Yowao,56,jama1261a-01_Bahi_Yowao-a56,Yama hiri ni ya me tafineti.,yama	hiri	ni	ya	me	tafa-ne-ti,thing(F)	catch_fire	AUX.NFIN	ADJU	3PL.S	eat-CONT.F-HAB.NOM,Nowadays the girls eat with a light.,,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""NFIN"": ""non-finite"", ""ADJU"": ""adjunct"", ""PL"": ""plural"", ""CONT"": ""continuative"", ""HAB"": ""habitual"", ""NOM"": ""nominative""}"
jama1261,01_Bahi_Yowao,57,jama1261a-01_Bahi_Yowao-a57,Wataka yama kakaba toaremetemone amani.,wataka	yama	ka-kaba	to-ha-ra-hemete-mone	ama-ni,be_fatty.F	thing(F)	DU.P-eat	CH-AUX-NEG-FP.N.F-REP.F	SEC-BKG.F,He couldn't eat anything that had fat.,,jama1261a,WORD_ALIGNED,"{""DU"": ""dual"", ""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""NEG"": ""negative"", ""FP"": ""far past"", ""REP"": ""reported"", ""SEC"": ""secondary verb"", ""BKG"": ""backgrounding""}"
jama1261,01_Bahi_Yowao,58,jama1261a-01_Bahi_Yowao-a58,Yama fifimi toemetemone amake Bahi.,yama	fi-fimi	to-ha-hemete-mone	ama-ke	Bahi,thing(F)	DU.P-be_hungry	CH-AUX-FP.N.F-REP.F	SEC-DECL.F	Bahi(M),He was hungry a lot.,,jama1261a,WORD_ALIGNED,"{""DU"": ""dual"", ""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""SEC"": ""secondary verb"", ""DECL"": ""declarative""}"
jama1261,01_Bahi_Yowao,59,jama1261a-01_Bahi_Yowao-a59,"Yama yama yama, bani irabo e kaba, yowi kabamawaematamonaka, yowi.",yama	yama	yama	bani	irabo	ee	kaba	yowi	kaba-ma-waha-himata-mona-ka	yowi,thing(F)	thing(F)	thing(F)	animal(M)	be_bad.NFIN	1IN.S	eat.F	brown_capuchin(M)	eat-back-change-FP.N.M-REP.M-DECL.M	brown_capuchin(M),He couldn't eat any bad meat. He ate brown capuchin monkey.,,jama1261a,WORD_ALIGNED,"{""NFIN"": ""non-finite"", ""IN"": ""inclusive"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,01_Bahi_Yowao,60,jama1261a-01_Bahi_Yowao-a60,"Yowi kabama wafa kaba, ee wafa kabi fawa ne nowati ya kiso kaba, bane kaba nematamonaka ahi.",yowi	kaba-ma	wafa	kaba	ee	wafa	kabi	fawa	ne	nowati	ya	kiso	kaba.LIST	banehe	kaba	na-himata-mona-ka	ahi,brown_capuchin(M)	eat-back.LIST	woolly_monkey(M)	eat.LIST	(pause)	woolly_monkey(M)	eat.NFIN	stop	AUX.M	after	ADJU	white-fronted_capuchin(M)	eat	giant_anteater(F)	eat.LIST	AUX-FP.N.M-REP.M-DECL.M	then,"He ate brown capuchin monkey, and woolly monkey. He stopped eating woolly monkey and then ate white-fronted capuchin, and giant anteater.",,jama1261a,WORD_ALIGNED,"{""LIST"": ""list construction"", ""NFIN"": ""non-finite"", ""AUX"": ""auxiliary"", ""ADJU"": ""adjunct"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,01_Bahi_Yowao,61,jama1261a-01_Bahi_Yowao-a61,"Fare tefe na toematamonaka, komene wataterebonaha aati toematamonane, fara meteba mera kanawanahari.",fare	tefe	na	to-ha-himata-mona-ka	komene	wata-tee-ra-hibona-ha	a-ati	to-ha-himata-mona-ne	fara	me-tee-ba	mera	kanawana-haari,same.M	food.M	AUX	CH-be-FP.N.M-REP.M-DECL.M	sickness.M	exist-HAB-NEG-INT.M-DU.P	DU.P-say	CH-AUX-FP.N.M-REP.M-BKG.M	same.F	3PL-HAB-FUT	3PL.O	teach-IP.E.M,"That was his only food, so he wouldn't get sick. He was teaching the others.",,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""CH"": ""change of state"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative"", ""HAB"": ""habitual"", ""NEG"": ""negative"", ""INT"": ""intentive"", ""DU"": ""dual"", ""BKG"": ""backgrounding"", ""PL"": ""plural"", ""FUT"": ""future"", ""IP"": ""immediate past""}"
jama1261,01_Bahi_Yowao,62,jama1261a-01_Bahi_Yowao-a62,"Witi bori kawaha, hinakiti afo hiwahematamonahane, sina ya.",witi	bori	ka--waha	hinakiti	afo	hi--waha-himata-mona-ha-ne	sina	ya,nose	poke	COMIT--change.LIST	3SG.POSS.grandfather(M)	blow_snuff_into	OC--change-FP.N.M-REP.M-DU.P-BKG.M	snuff(F)	ADJU,He put some snuff in each of his nostrils. Then his grandfather blew snuff into his nose.,,jama1261a,WORD_ALIGNED,"{""COMIT"": ""comitative"", ""LIST"": ""list construction"", ""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""OC"": ""O-construction marker"", ""FP"": ""far past"", ""REP"": ""reported"", ""DU"": ""dual"", ""BKG"": ""backgrounding"", ""ADJU"": ""adjunct""}"
jama1261,01_Bahi_Yowao,63,jama1261a-01_Bahi_Yowao-a63,"Hinakiti afo hinematamonaka waha, yama ya.",hinaka	iti	afo	hi-na-himata-mona-ka	waha	yama	ya,3SG.POSS	grandfather(M)	blow_snuff_into	OC-AUX-FP.N.M-REP.M-DECL.M	now	shaman's_stone(F)	ADJU,His grandfather blew a shaman's stone into his nose.,,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""OC"": ""O-construction marker"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative"", ""ADJU"": ""adjunct""}"
jama1261,01_Bahi_Yowao,64,jama1261a-01_Bahi_Yowao-a64,"Yama bakasiri kita bakasiri okarima owine oni ati nematamonaka ahi, hinakiti afo hinari.",yama	bakasi-ri	kita	bakasi-ri	o-karima	o-waa-ne	o-ni	ati	na-himata-mona-ka	ahi	hinakiti	afo	hi-na-haari,thing(F)	thirst(F)-PN	be_strong.F	thirst(F)-PN	1SG.S-suffer_from.F	1SG.S-stand-CONT.F	1SG.S-BKG.F	say	AUX-FP.N.M-REP.M-DECL.M	then	3SG.POSS.grandfather(M)	blow_snuff_into	OC-AUX-IP.E.M,"""I'm suffering from thirst. I'm standing up,"" he said, after his grandfather blew snuff into his nose.",,jama1261a,WORD_ALIGNED,"{""PN"": ""person name"", ""SG"": ""singular"", ""CONT"": ""continuative"", ""BKG"": ""backgrounding"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative"", ""POSS"": ""possessor/possessor marker"", ""OC"": ""O-construction marker"", ""IP"": ""immediate past""}"
jama1261,01_Bahi_Yowao,65,jama1261a-01_Bahi_Yowao-a65,Hinakiti afo hine tefe irabo toamako wawa toa namata.,hinakiti	afo	hi-ne	tefe	irabo	to-ha-mako	wa-waa	to-ha	na-mata,3SG.POSS.grandfather(M)	blow_snuff_into	OC-AUX.M	food.M	be_bad.NFIN	CH-be-for_this_reason.M	DU.P-stand	CH-AUX.CONT.M	AUX.NOM.M-FP.N.M,"After his grandfather blew snuff into him, he ate good food, and got healthy again.",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""OC"": ""O-construction marker"", ""AUX"": ""auxiliary"", ""NFIN"": ""non-finite"", ""CH"": ""change of state"", ""DU"": ""dual"", ""CONT"": ""continuative"", ""NOM"": ""nominative"", ""FP"": ""far past""}"
jama1261,01_Bahi_Yowao,66,jama1261a-01_Bahi_Yowao-a66,"Mati hohora hiematamonaka, hinakiti afo hinari, sina ya.",mati	ho-hora	hi-ha-himata-mona-ka	hinakiti	afo	hi-na-haari	sina	ya,3SG.POSS.mother(F)	DU.P-scold	OC-AUX-FP.N.M-REP.M-DECL.M	3SG.POSS.grandfather(M)	blow_snuff_into	OC-AUX-IP.E.M	snuff(F)	ADJU,"His mother restricted him, and his grandfather blew snuff into him.",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""DU"": ""dual"", ""OC"": ""O-construction marker"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative"", ""IP"": ""immediate past"", ""ADJU"": ""adjunct""}"
jama1261,01_Bahi_Yowao,67,jama1261a-01_Bahi_Yowao-a67,"Me kosi hiwahe ka, yama watowato raba na toarematamonaka ahi.",me	kosi	hi--wahe	ka	yama	wato-wato	raba	na	to-ha-ra-himata-mona-ka	ahi,3PL.S	flail	OC--change.M	because	thing(F)	DU.P-know	a_bit	AUX	CH-AUX-NEG-FP.N.M-REP.M-DECL.M	then,"He knew a lot now, because they whipped him.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""OC"": ""O-construction marker"", ""DU"": ""dual"", ""AUX"": ""auxiliary"", ""CH"": ""change of state"", ""NEG"": ""negative"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,01_Bahi_Yowao,68,jama1261a-01_Bahi_Yowao-a68,"Bahi sina, Bahi ka sina hihisi nakeraba na toarematamona ino amane.",Bahi	sina	Bahi	ka	sina	hi-hisi	na-ke-raba	na	to-ha-ra-himata-mona	ino	ama-ne,Bahi(M)	snuff(F)	Bahi(M)	POSS	snuff(F)	DU.P-sniff	AUX-coming-a_bit	AUX	CH-AUX-NEG-FP.N.M-REP.M	name.M	be-BKG.M,Bahi inhaled snuff really hard.,,jama1261a,WORD_ALIGNED,"{""POSS"": ""possessor/possessor marker"", ""DU"": ""dual"", ""AUX"": ""auxiliary"", ""CH"": ""change of state"", ""NEG"": ""negative"", ""FP"": ""far past"", ""REP"": ""reported"", ""BKG"": ""backgrounding""}"
jama1261,01_Bahi_Yowao,69,jama1261a-01_Bahi_Yowao-a69,Sina komararo hihisi nake toematamonaha.,sina	koma-raaro	hi-hisi	na-ke	to-ha-himata-mona-ha,snuff(F)	hurt-(?).F	DU.P-sniff	AUX-coming	CH-AUX-FP.N.M-REP.M-DU.P,He inhaled strong snuff.,,jama1261a,WORD_ALIGNED,"{""DU"": ""dual"", ""AUX"": ""auxiliary"", ""CH"": ""change of state"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,01_Bahi_Yowao,70,jama1261a-01_Bahi_Yowao-a70,"Me yana tonemetemone me amake haro me fanawi yama me sari nabani mati, fara hine meteba me kanawana mati, Bai manakone me awabone mati, me kosi hinahari.",me	yana	to-na-hemete-mone	me	ama-ke	haaro	me_fanawi	yama	me	sari	na-haba-ni	mati	fara	hine	me-tee-ba	me	kanawana	mati	Bahi	manakone	me	awa-habone	mati	me	kosi	hi-na-haari,3PL.S	start	CH-AUX-FP.N.F-REP.F	3PL.S	SEC-DECL.F	that_one.F	3PL.S	women	thing(F)	3PL.S	burn	AUX-FUT.F-IP.N.F	3PL.S	same.F	3.REFL	3PL-HAB-FUT	3PL.S	teach.F	3PL.S	Bahi(M)	price	3PL.S	avenge-INT.F	3PL.S	3PL.S	flail	OC-AUX-IP.E.M,"The women went and burned the men, starting today's custom. They were paying them back for whipping Bahi.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""SEC"": ""secondary verb"", ""DECL"": ""declarative"", ""FUT"": ""future"", ""IP"": ""immediate past"", ""REFL"": ""reflexive"", ""HAB"": ""habitual"", ""INT"": ""intentive"", ""OC"": ""O-construction marker""}"
jama1261,01_Bahi_Yowao,71,jama1261a-01_Bahi_Yowao-a71,Kakafori toematamonaka awa siyo ya.,ka-ka-fori	to-ha-himata-mona-ka	awa_siyo	ya,DU.P-COMIT-lie_on_top	CH-AUX-FP.N.M-REP.M-DECL.M	tree.sp(M)	ADJU,He lay on the awa siyo logs.,,jama1261a,WORD_ALIGNED,"{""DU"": ""dual"", ""COMIT"": ""comitative"", ""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative"", ""ADJU"": ""adjunct""}"
jama1261,01_Bahi_Yowao,72,jama1261a-01_Bahi_Yowao-a72,Awa siyomatamonane.,awa_siyo-mata-mona-ne,tree.sp(M)-FP.N.M-REP.M-BKG.M,They were awa siyo logs.,,jama1261a,WORD_ALIGNED,"{""FP"": ""far past"", ""REP"": ""reported"", ""BKG"": ""backgrounding""}"
jama1261,02_Bahi_Siko,1,jama1261a-02_Bahi_Siko-a1,Bai aawa Bai.,bahi	a-awa	Bahi,sun(M)	DU.P-see	Bahi(M),Bahi looked at the sun.,,jama1261a,WORD_ALIGNED,"{""DU"": ""dual""}"
jama1261,02_Bahi_Siko,2,jama1261a-02_Bahi_Siko-a2,Hiba.,hiba,wait,"""Wait.""",,jama1261a,WORD_ALIGNED,{}
jama1261,02_Bahi_Siko,3,jama1261a-02_Bahi_Siko-a3,Bai tokematamonaka.,Bahi	to-ka-himata-mona-ka,Bahi(M)	away-go-FP.N.M-REP.M-DECL.M,Bahi went into the forest.,,jama1261a,WORD_ALIGNED,"{""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,02_Bahi_Siko,4,jama1261a-02_Bahi_Siko-a4,"Toke, tokematamonaka.",to-ke	to-ka-himata-mona-ka,away-go.M	away-go-FP.N.M-REP.M-DECL.M,He went away.,,jama1261a,WORD_ALIGNED,"{""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,02_Bahi_Siko,5,jama1261a-02_Bahi_Siko-a5,"Toke toke ya toke ya, toke me, me moni towasiwitibano, hawa me ka nani mati, teo teo.",to-ke	to-ke	ya	to-ke	ya	to-ke	me	me	moni	to-wasi-witi-hiba-no	hawa	me	kaa	na-hani	mati	teo	teo,away-go.M	away-go.NOM.M	ADJU	away-go.NOM.M	ADJU	away-go.M	3PL	3PL.POSS	sound	away-find-out-FUT.M-IP.N.M	palm.sp(F)	3PL.S	chop	AUX-IP.N.F	3PL.S	(sound_of_hitting)	(sound_of_hitting),"He went. Then he came upon the sound of people cutting down a hawa palm, ""Teo, teo.""",,jama1261a,WORD_ALIGNED,"{""NOM"": ""nominative"", ""ADJU"": ""adjunct"", ""PL"": ""plural"", ""POSS"": ""possessor/possessor marker"", ""FUT"": ""future"", ""IP"": ""immediate past"", ""AUX"": ""auxiliary""}"
jama1261,02_Bahi_Siko,6,jama1261a-02_Bahi_Siko-a6,"Kokoriba, kokoribanoho, kokoribano, hawa ka nematamona honofene tehenebona honofene.",kokori-ba	kokori-ba-no-ho	kokori-ba-no	hawa	kaa	na-himata-mona	honofene	tehene-bona	honofene,3SG.POSS.father-in-law(M)-FUT	3SG.POSS.father-in-law(M)-FUT-IP.N.M-DU.P	3SG.POSS.father-in-law(M)-FUT-IP.N.M	palm.sp(F)	chop	AUX-FP.N.M-REP.M	manioc_juice(M)	additive.M-INT.M	manioc_juice(M),"His future father-in-law was cutting down a hawa palm, to mix the fruits with manioc juice.",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""FUT"": ""future"", ""IP"": ""immediate past"", ""DU"": ""dual"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""INT"": ""intentive""}"
jama1261,02_Bahi_Siko,7,jama1261a-02_Bahi_Siko-a7,"Aba me, aba me waka nemetemoneke oterawaha.",aba	me	aba	me	waka	na-hemete-mone-ke	ote-rawa-ha,fish(M)	3PL	fish(M)	3PL.S	be_killed	AUX-FP.N.F-REP.F-DECL.F	fish.sp(F)-FPL-DU.P,"Fish were killed, ote fish.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative"", ""FPL"": ""feminine and plural"", ""DU"": ""dual""}"
jama1261,02_Bahi_Siko,8,jama1261a-02_Bahi_Siko-a8,"Ote ya, tabasi ya ote warawemetemoneke ahi.",ote	ya	tabasi	ya	ote	waa-rawa-hemete-mone-ke	ahi,fish.sp(F)	ADJU	makeshift_basket(F)	ADJU	fish.sp(F)	stand-FPL-FP.N.F-REP.F-DECL.F	then,The ote fish were in the makeshift basket on the ground.,,jama1261a,WORD_ALIGNED,"{""ADJU"": ""adjunct"", ""FPL"": ""feminine and plural"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,02_Bahi_Siko,9,jama1261a-02_Bahi_Siko-a9,"Aba me me boyo nani me aba me me waka nani me, aba me me waka nani aba me, tabasi ya me ihemetemoneke.",aba	me	me	boyo	na-hani	me	aba	me	me	waka	na-hani	me	aba	me	me	waka	na-hani	aba	me	tabasi	ya	me	iha-hemete-mone-ke,fish(M)	3PL.O	3PL.S	feel	AUX-IP.N.F	3PL.S	fish(M)	3PL.O	3PL.S	kill	AUX-IP.N.F	3PL.S	fish(M)	3PL.O	3PL.S	kill	AUX-IP.N.F	fish(M)	3PL	makeshift_basket(F)	ADJU	3PL.S	be_located-FP.N.F-REP.F-DECL.F,"They had felt for the fish, and they had killed the fish. They were in the makeshift basket.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary"", ""IP"": ""immediate past"", ""ADJU"": ""adjunct"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,02_Bahi_Siko,10,jama1261a-02_Bahi_Siko-a10,Haa aba me amani?,haa	aba	me	ama-ni,huh?	fish(M)	3PL.S	be-BKG.F,"""Are those fish?""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""BKG"": ""backgrounding""}"
jama1261,02_Bahi_Siko,11,jama1261a-02_Bahi_Siko-a11,Aba me amani.,aba	me	ama-ni,fish(M)	3PL.S	be-BKG.F,"""They are fish.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""BKG"": ""backgrounding""}"
jama1261,02_Bahi_Siko,12,jama1261a-02_Bahi_Siko-a12,Aba me waka ona me waine.,aba	me	waka	o-na	me	waa-ne,fish(M)	3PL.O	kill	1SG.S-AUX.F	3PL.S	stand-CONT.F,"""The fish that I killed are in there.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""SG"": ""singular"", ""AUX"": ""auxiliary"", ""CONT"": ""continuative""}"
jama1261,02_Bahi_Siko,13,jama1261a-02_Bahi_Siko-a13,"Oof, hawa ka okomate, oka yibote ka honofene tehenebonaha.",oof	hawa	kaa	o-ka--mate	o-ka	yibote	ka	honofene	tehene-bona-ha,hoo	palm.sp(F)	chop	1SG.S-COMIT--short_time.IMP.F	1SG.POSS-POSS	wife(F)	POSS	manioc_juice(M)	additive.M-INT.M-DU.P,"""Hoo, let me cut down the hawa palm, to add the fruits to my wife's manioc juice.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""COMIT"": ""comitative"", ""IMP"": ""imperative"", ""POSS"": ""possessor/possessor marker"", ""INT"": ""intentive"", ""DU"": ""dual""}"
jama1261,02_Bahi_Siko,14,jama1261a-02_Bahi_Siko-a14,Oka yibote ka honofene tehenebona ka okomate mata.,o-ka	yibote	ka	honofene	tehene-bona	kaa	o-ka--mate	mata,1SG.POSS-POSS	wife(F)	POSS	manioc_juice(M)	additive.M-INT.M	chop	1SG.S-COMIT--short_time.IMP.F	for_now,"""Let me cut down the hawa palm, to add the fruits to my wife's manioc juice.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""INT"": ""intentive"", ""COMIT"": ""comitative"", ""IMP"": ""imperative""}"
jama1261,02_Bahi_Siko,15,jama1261a-02_Bahi_Siko-a15,"Bari iti toke, tokematamonaka.",bari	iti	to-ke	to-ka-himata-mona-ka,ax	pick_up.M	away-go.M	away-go-FP.N.M-REP.M-DECL.M,He picked up the ax and went into the forest.,,jama1261a,WORD_ALIGNED,"{""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,02_Bahi_Siko,16,jama1261a-02_Bahi_Siko-a16,"Hawa ka ne hawa ka ne, Oko koko ka hawa ka okomate.",hawa	kaa	ne	hawa	kaa	ne	o-ka	koko	ka	hawa	kaa	o-ka--mate,palm.sp(F)	chop	AUX.M	palm.sp(F)	chop	AUX.M	1SG.POSS-POSS	father-in-law(M)	POSS	palm.sp(F)	chop	1SG.S-COMIT--short_time.IMP.F,"He was cutting down the hawa palm. ""I'm going to cut down my father-in-law's hawa palm.""",,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""COMIT"": ""comitative"", ""IMP"": ""imperative""}"
jama1261,02_Bahi_Siko,17,jama1261a-02_Bahi_Siko-a17,Tokomakematamonaka.,to-ka-make-himata-mona-ka,away-go-following-FP.N.M-REP.M-DECL.M,He went there.,,jama1261a,WORD_ALIGNED,"{""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,02_Bahi_Siko,18,jama1261a-02_Bahi_Siko-a18,Kokori ka hawa ka kanebona tokomake tokomakematamonaka.,kokori	ka	hawa	kaa	ka-na-hibona	to-ka-make	to-ka-make-himata-mona-ka,3SG.POSS.father-in-law(M)	POSS	palm.sp(F)	chop	COMIT-AUX-INT.M	away-go-following	away-go-following-FP.N.M-REP.M-DECL.M,He went there to cut down his father-in-law's hawa palm.,,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""COMIT"": ""comitative"", ""AUX"": ""auxiliary"", ""INT"": ""intentive"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,02_Bahi_Siko,19,jama1261a-02_Bahi_Siko-a19,"Tokomake bari wara tone Koko bari owa tiwakawa, ha owa ta.",to-ka-make	bari	wara	to-ne	koko	bari	owa	ti-ka-kawa	haa	owa	taa,away-go-following	ax	grab	CH-AUX.M	father-in-law(M)	ax	1SG.O	2SG.S-COMIT-give_something_to	DEM	1SG	contrast,"He went there, and grabbed the ax. ""Father-in-law, give the ax to me.""",,jama1261a,WORD_ALIGNED,"{""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""SG"": ""singular"", ""COMIT"": ""comitative"", ""DEM"": ""demonstrative""}"
